,objectid,uid,creator,created,updater,updated,nm_balai,koord_x,koord_y,foto,data_src,last_sync,sync_notes,tgl_inspeksi,kd_prov,provinsi,kab_kota,kecamatan,kel_desa,kd_kem,kd_unor,ko_in,video,peta,kondisi,kl_dat_das,nm_dat_das,nm_obj_inf,thn_data,nm_ws,nm_das,id_sumur,kd_seri,jenis,debit,dbt_bsh_1,dbt_kering,dbt_bsh_2,kd_ws,infrastruktur,status2,sta_hibah,urut,id,kode_balai,kd_das,tahun_pembangunan,kondisi_bangunan,status_pekerjaan,sungai,cat,nama_sistem,elevasi,sistem_pengambilan,jenis_pompa,head_pompa,tahun_rehab_terakhir,kelembagaan,keterangan,panjang,jumlah_box_bagi,jumlah_springkel,musim_tanam_mt_1,musim_tanam_mt_2,musim_tanam_mt_3,shape,geometry
170,246444,7c377856-11f9-42be-82ad-d83a8b47c8ba,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.317861,-7.165861,,,,,,,JAWA BARAT,KAB. CIAMIS,Lumbung,Lumbung,,,,,,,Mata Air,Air Baku Lumbung,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,171,06.20.20120000176,A_CTDY,02.A2.10.001,2013,Beroperasi,Berjalan,Ma. Cilumbung,CAT KAWALI,SAB CIAMIS,0,Gravitasi,,0,,Desa Lumbung,,0,0,0,,,,,POINT (108.31786100000005 -7.16586099999995)
171,246445,c9d21d32-df8b-4bd0-9cba-bf8171f1b1bb,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.671006,-7.179178,,,,,,,JAWA TENGAH,KAB. CILACAP,Dayeuhluhur,Sumpinghayu,,,,,,,Mata Air,Air Baku Cibeuning,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,172,06.20.20130000177,A_CTDY,02.A2.10.001,2013,Beroperasi,Berjalan,Ma. Cibening,NON CAT,SAB CILACAP,0,Gravitasi,,0,,Desa Sumpinghayu,,0,0,0,,,,,POINT (108.67100600000003 -7.179177999999979)
172,246446,1597a13f-61d8-43c9-a82c-6a7130e9a9d6,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.383119,-7.234969,,,,,,,JAWA BARAT,KAB. CIAMIS,Cipaku,Selamanik,,,,,,,Mata Air,Air Baku Selamanik,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,173,06.20.20120000178,A_CTDY,02.A2.10.001,2013,Beroperasi,Berjalan,Selamanik,CAT CIAMIS,SAB CIAMIS,0,Gravitasi,,0,,Desa Selamanik,,0,0,0,,,,,POINT (108.38311900000008 -7.234968999999978)
173,246447,40e3b394-901b-449a-abe3-d39765c3ace2,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.386056,-7.499417,,,,,,,JAWA BARAT,KAB. PANGANDARAN,Langkaplancar,Bangunjaya,,,,,,,Mata Air,Air Baku Curug Cioray,,,CITANDUY,,,,,,,,,02.A2.10,,,,174,06.20.20120000179,A_CTDY,02.A2.10.000,2014,Beroperasi,Berjalan,Cioray,NON CAT,SAB PANGANDARAN,0,Gravitasi,,0,,Desa Bangunjaya,,0,0,0,,,,,POINT (108.38605600000005 -7.499416999999937)
174,246448,841ab24d-4e58-4540-b909-1308842f6b3f,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.533673,-7.604946,,,,,,,JAWA BARAT,KAB. PANGANDARAN,Parigi,Selasari,,,,,,,Mata Air,Air Baku Pasirluhur,,,CITANDUY,,,,,,,,,02.A2.10,,,,175,06.20.20120000180,A_CTDY,02.A2.10.000,2014,Beroperasi,Berjalan,Ma. Pasir Luhur,NON CAT,SAB CIAMIS,0,Gravitasi,,0,,Desa Selasari,,0,0,0,,,,,POINT (108.53367300000008 -7.604945999999927)
175,246449,a2a14b92-2fc1-4dbc-9c32-d5328e14deb6,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.610694,-7.230028,,,,,,,JAWA TENGAH,KAB. CILACAP,Dayeuhluhur,Hanum,,,,,,,Mata Air,Air Baku Cibahu,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,176,06.20.20130000181,A_CTDY,02.A2.10.001,2014,Beroperasi,Berjalan,Ma. Cibatu,NON CAT,SAB CILACAP,0,Gravitasi,,0,,Desa Hanum,,0,0,0,,,,,POINT (108.61069400000008 -7.2300279999999475)
176,246450,6238aa07-f5b0-429e-b4c0-be9d20a4a482,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.754156,-7.371322,,,,,,,JAWA TENGAH,KAB. CILACAP,Cipari,Mekarsari,,,,,,,Mata Air,Air Baku Jambe Lima,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,177,06.20.20130000182,A_CTDY,02.A2.10.001,2015,Beroperasi,Berjalan,Ma. Jambe Lima,NON CAT,SAB CILACAP,0,Gravitasi,,0,,Desa Mekarsari,,0,0,0,,,,,POINT (108.75415600000008 -7.371321999999964)
177,246451,e3886d10-0fc8-4bd4-b19c-c8fdd05a9b0c,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.349473,-7.53905,,,,,,,JAWA BARAT,KAB. PANGANDARAN,Langkaplancar,Jayasari,,,,,,,Mata Air,Air Baku Cimanjeti,,,CITANDUY,,,,,,,,,02.A2.10,,,,178,06.20.20120000183,A_CTDY,02.A2.10.000,2016,Beroperasi,Berjalan,Ma. Cimajeti,NON CAT,SAB Pangandaran,0,Gravitasi,,0,,Desa Jayasari,,0,0,0,,,,,POINT (108.34947300000005 -7.539049999999975)
178,246452,7e90f1d0-a765-4e7c-b712-a23c58fa1638,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.359787,-7.518458,,,,,,,JAWA BARAT,KAB. PANGANDARAN,Langkaplancar,Pangkalan,,,,,,,Mata Air,Air Baku Curug Uhan,,,CITANDUY,,,,,,,,,02.A2.10,,,,179,06.20.20120000184,A_CTDY,02.A2.10.000,2016,Beroperasi,Berjalan,Ma. Curug Uhar,NON CAT,SAB Pangandaran,0,Gravitasi,,0,,Desa Pangkalan,,0,0,0,,,,,POINT (108.35978700000004 -7.518457999999953)
179,246453,c8e743b2-da58-4195-85bc-a53665bc8fe5,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.3849,-7.233154,,,,,,,JAWA BARAT,KAB. CIAMIS,Cipaku,Selamanik,,,,,,,Mata Air,Air Baku Cikenanga,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,180,06.20.20120000185,A_CTDY,02.A2.10.001,2016,Beroperasi,Berjalan,Ma. Cikenanga,CAT CIAMIS,SAB Ciamis,0,Gravitasi,,0,,Desa Selamanik,,0,0,0,,,,,POINT (108.38490000000007 -7.233153999999956)
180,246454,5185d2bf-62f1-46eb-a1fb-77b02b95fb99,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.272513,-7.237005,,,,,,,JAWA BARAT,KAB. CIAMIS,Cikoneng,Nasol,,,,,,,Mata Air,Air Baku Cihandeuleum,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,181,06.20.20120000186,A_CTDY,02.A2.10.001,2016,Beroperasi,Berjalan,Ma. Cihandelem,CAT CIAMIS,SAB Ciamis,0,Gravitasi,,0,,Desa Nasol,,0,0,0,,,,,POINT (108.27251300000006 -7.237004999999954)
181,246455,639e1e64-bc47-41da-ab9f-c1deb22cbbe0,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.114545,-7.243889,,,,,,,JAWA BARAT,KAB. TASIKMALAYA,Cisayong,Santanamekar,,,,,,,Mata Air,Air Baku Santanamekar,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,182,06.20.20120000187,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Santana Mekar,CAT TASIKMALAYA,SAB TASIKMALAYA,0,Gravitasi,,0,,Desa Santanamekar,,0,0,0,,,,,POINT (108.11454500000008 -7.243888999999967)
182,246456,c82c3009-0085-4d97-bafa-8d03d6a5190c,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.544722,-7.474966,,,,,,,JAWA BARAT,KAB. TASIKMALAYA,Cineam,Cisarua,,,,,,,Mata Air,Air Baku Cimandar,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,183,06.20.20120000188,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Cimandar,NON CAT,SAB TASIKMALAYA,0,Gravitasi,,0,,Desa Cisarua,,0,0,0,,,,,POINT (108.54472200000004 -7.474965999999938)
183,246457,281f99ab-08dd-403c-ac7e-81242a3860c8,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.337111,-7.460593,,,,,,,JAWA BARAT,KAB. TASIKMALAYA,Cineam,Cisarua,,,,,,,Mata Air,Air Baku Cirangkong,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,184,06.20.20120000189,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Cirangkong,NON CAT,SAB TASIKMALAYA,0,Gravitasi,,0,,Desa Cisarua,,0,0,0,,,,,POINT (108.33711100000005 -7.46059299999996)
184,246458,b5514f40-8041-4aa2-801d-2ea0821336d7,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.279774,-7.105492,,,,,,,JAWA BARAT,KAB. CIAMIS,Panjalu,Bahara,,,,,,,Mata Air,Air Baku Legok Nyenang,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,185,06.20.20120000190,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Legok Nyenang,CAT TASIKMALAYA,SAB CIAMIS,0,Gravitasi,,0,,Desa Bahara,,0,0,0,,,,,POINT (108.27977400000009 -7.10549199999997)
185,246459,73ffea6b-438a-4154-9fad-0f37f3719b39,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.218333,-7.150463,,,,,,,JAWA BARAT,KAB. CIAMIS,Panumbangan,Sukakerta,,,,,,,Mata Air,Air Baku Leles,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,186,06.20.20120000191,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Leles,CAT TASIKMALAYA,SAB CIAMIS,0,Gravitasi,,0,,Desa Sukakerta,,0,0,0,,,,,POINT (108.21833300000009 -7.150462999999945)
186,246460,0170066c-37db-4992-bc77-f707bfeeb8fb,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.253051,-7.164796,,,,,,,JAWA BARAT,KAB. CIAMIS,Panjalu,Mandalare,,,,,,,Mata Air,Air Baku Parakansaat,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,187,06.20.20120000192,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Parakan Saat,CAT TASIKMALAYA,SAB CIAMIS,0,Gravitasi,,0,,Desa Parakansaat,,0,0,0,,,,,POINT (108.25305100000008 -7.164795999999967)
187,246461,bcc8b9fe-9362-4791-84a2-a187b4c2ade2,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.264701,-7.290452,,,,,,,JAWA BARAT,KAB. CIAMIS,Cikoneng,Panaragan,,,,,,,Mata Air,Air Baku Ciloganti,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,188,06.20.20120000193,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Ciloganti,CAT TASIKMALAYA,SAB CIAMIS,0,Gravitasi,,0,,Desa Panaragan,,0,0,0,,,,,POINT (108.26470100000006 -7.290451999999959)
188,246462,7de7a252-42d3-4af3-9384-ab4d3a75988d,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.255318,-7.273454,,,,,,,JAWA BARAT,KAB. CIAMIS,Sindangkasih,Sukaresik,,,,,,,Mata Air,Air Baku Cireong,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,189,06.20.20120000194,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Cireong,CAT TASIKMALAYA,SAB CIAMIS,0,Gravitasi,,0,,Desa Sukaresik,,0,0,0,,,,,POINT (108.25531800000005 -7.273453999999958)
189,246463,12bce35a-0dcc-4203-8461-13fdc8928cf9,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.508069,-7.153574,,,,,,,JAWA BARAT,KAB. CIAMIS,Rancah,Dadiharja,,,,,,,Mata Air,Air Baku Batu Tumpang,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,190,06.20.20120000195,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Batu Tumpang,NON CAT,SAB CIAMIS,0,Gravitasi,,0,,Desa Dadiharja,,0,0,0,,,,,POINT (108.50806900000003 -7.153573999999935)
190,246464,15fac268-55bb-4b1a-a85c-61921ddafed5,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.319524,-7.144852,,,,,,,JAWA BARAT,KAB. CIAMIS,Lumbung,Rawa,,,,,,,Mata Air,Air Baku Peujeuh,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,191,06.20.20120000196,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Rawa,CAT KAWALI,SAB CIAMIS,0,Gravitasi,,0,,Desa Rawa,,0,0,0,,,,,POINT (108.31952400000006 -7.144851999999958)
191,246465,476e9529-6bf9-4c10-a289-100cbfdc58a0,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.531038,-7.234915,,,,,,,JAWA BARAT,KAB. CIAMIS,Tambaksari,Mekarsari,,,,,,,Mata Air,Air Baku Cihejo,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,192,06.20.20120000197,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Cihejo,CAT KAWALI,SAB CIAMIS,0,Gravitasi,,0,,Desa Mekarsari,,0,0,0,,,,,POINT (108.53103800000008 -7.234914999999944)
192,246466,09a1d66d-cf56-4f89-8f72-e1632e802c25,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.317607,-7.15187,,,,,,,JAWA BARAT,KAB. CIAMIS,Lumbung,Rawa,,,,,,,Mata Air,Air Baku Kebon Jambe,,,CITANDUY,CITANDUY,,,,,,,,02.A2.10,,,,193,06.20.20120000198,A_CTDY,02.A2.10.001,2017,Beroperasi,Berjalan,Ma. Kebon Jambe,CAT KAWALI,SAB CIAMIS,0,Gravitasi,,0,,Desa Rawa,,0,0,0,,,,,POINT (108.31760700000007 -7.151869999999974)
193,246467,65bc0dda-da6f-43c8-a204-a06547c23adb,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.946492,-7.574694,,,,,,,JAWA TENGAH,KAB. CILACAP,Kawunganten,Kalijeruk,,,,,,,Mata Air,Air Baku Karang Gedang,,,CITANDUY,,,,,,,,,02.A2.10,,,,194,06.20.20130000199,A_CTDY,02.A2.10.000,2017,Beroperasi,Berjalan,Ma. Karang Gedang,NON CAT,SAB CILACAP,0,Gravitasi,,0,,Desa Kalijeruk,,0,0,0,,,,,POINT (108.94649200000003 -7.574693999999965)
194,246468,bd76f1a5-f7b1-44f9-ad7a-7cd330d2f9f6,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.836469,-7.502549,,,,,,,JAWA TENGAH,KAB. CILACAP,Gandrungmangu,Gandrungmangu,,,,,,,Mata Air,Air Baku Rabak,,,CITANDUY,,,,,,,,,02.A2.10,,,,195,06.20.20130000200,A_CTDY,02.A2.10.000,2017,Beroperasi,Berjalan,Ma. Rabak,NON CAT,SAB CILACAP,0,Gravitasi,,0,,Desa Gandrungmangu,,0,0,0,,,,,POINT (108.83646900000008 -7.502548999999931)
195,246469,d68e501e-614d-45e0-ae39-93b6498a3ba2,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITANDUY,108.867036,-7.449722,,,,,,,JAWA TENGAH,KAB. CILACAP,Gandrungmangu,Karanggintung,,,,,,,Mata Air,Air Baku Tabet,,,CITANDUY,,,,,,,,,02.A2.10,,,,196,06.20.20130000201,A_CTDY,02.A2.10.000,2017,Beroperasi,Berjalan,Tabet,CAT SIDAREJA,SAB CILACAP,0,Gravitasi,Sentrifugal,0,,Desa Karanggintung,,0,0,0,,,,,POINT (108.86703600000004 -7.4497219999999515)
196,246470,ce69cb2e-98be-4492-bfc5-11e25b05a551,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITARUM,107.649033,-6.809369,,,,,,,JAWA BARAT,KAB. BANDUNG BARAT,Lembang,Cibogo,,,,,,,Mata Air,Mata Air Cikareo,,,CITARUM,CITARUM,,,,,,,,02.A3.06,,,,197,06.20.18120000202,A_CTRM,02.A3.06.001,2010,Beroperasi,Selesai,Mata Air Cikareo,CAT LEMBANG,,0,Gravitasi ,,0,,PDAM Tirta Wening  ,,0,0,0,,,,,POINT (107.64903300000009 -6.809368999999947)
197,246471,21946d56-7385-4053-93e8-f404bba897e9,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITARUM,107.203194,-7.157528,,,,,,,JAWA BARAT,KAB. CIANJUR,Pagelaran,Buniwangi,,,,,,,Mata Air,Mata Air Galuga,,,CITARUM,CITARUM,,,,,,,,02.A3.06,,,,198,06.20.18120000203,A_CTRM,02.A3.06.001,2010,Beroperasi,Selesai,Mata Air Galuga,CAT CIBUNI,,0,Gravitasi ,,0,,Desa Bunijaya ,,0,0,0,,,,,POINT (107.20319400000005 -7.157527999999957)
198,246472,57560dad-01d0-489a-b0ef-e24ada84fd76,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITARUM,107.105139,-7.13625,,,,,,,JAWA BARAT,KAB. CIANJUR,Sukanagara,Sukarame,,,,,,,Mata Air,Mata Air Galudra,,,CITARUM,CITARUM,,,,,,,,02.A3.06,,,,199,06.20.18120000204,A_CTRM,02.A3.06.001,2011,Beroperasi,Selesai,Mata Air Galudra,NON CAT,,0,Gravitasi ,,0,,Desa Cempaka Mulya ,,0,0,0,,,,,POINT (107.10513900000007 -7.136249999999961)
199,246473,95c28c28-3ffe-449f-882b-99b4d315692e,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITARUM,107.10125,-7.105361,,,,,,,JAWA BARAT,KAB. CIANJUR,Sukanagara,Gunungsari,,,,,,,Mata Air,Mata Air Sukamulya,,,CITARUM,CITARUM,,,,,,,,02.A3.06,,,,200,06.20.18120000205,A_CTRM,02.A3.06.001,2011,Beroperasi,Selesai,Mata Air Sukamulya,NON CAT,,0,Gravitasi ,,0,,Desa Sukamulya Mulya ,,0,0,0,,,,,POINT (107.10125000000005 -7.105360999999959)
200,246474,f0a6dc05-1162-4b41-8a2d-5be566a8b6a9,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITARUM,107.236222,-7.197167,,,,,,,JAWA BARAT,KAB. CIANJUR,Pasirkuda,Karangjaya,,,,,,,Mata Air,Mata Air Citambur,,,CITARUM,CITARUM,,,,,,,,02.A3.06,,,,201,06.20.18120000206,A_CTRM,02.A3.06.001,2011,Beroperasi,Selesai,Mata Air Citambur,CAT CIBUNI,,0,Gravitasi ,,0,,Desa Karangjaya ,,0,0,0,,,,,POINT (107.23622200000005 -7.197166999999979)
201,246475,6ad0adbd-f1f7-4035-b1b8-1acf1ba7303f,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITARUM,107.254944,-7.208389,,,,,,,JAWA BARAT,KAB. CIANJUR,Cibinong,Padasuka,,,,,,,Mata Air,Mata Air Cilegon,,,CITARUM,CITARUM,,,,,,,,02.A3.06,,,,202,06.20.18120000207,A_CTRM,02.A3.06.001,2011,Beroperasi,Selesai,Mata Air Cilegon,CAT CIBUNI,,0,Gravitasi ,,0,,Desa Karangjaya ,,0,0,0,,,,,POINT (107.25494400000008 -7.208388999999954)
202,246476,4ef5d6ec-43f6-4944-a329-ff1c69a75478,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI CITARUM,107.051167,-7.187278,,,,,,,JAWA BARAT,KAB. CIANJUR,Kadupandak,Sukasari,,,,,,,Mata Air,Mata Air Cirobi,,,CITARUM,CITARUM,,,,,,,,02.A3.06,,,,203,06.20.18120000208,A_CTRM,02.A3.06.001,2012,Beroperasi,Selesai,Mata Air Cirobi,NON CAT,,0,Gravitasi ,,0,,Desa Mekarsari,,0,0,0,,,,,POINT (107.05116700000008 -7.187277999999935)
203,246477,f5a3e6fe-c726-40f5-a53c-45064a4a0fb9,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI MESUJI SEKAMPUNG,104.076667,-5.333611,,,,,,,LAMPUNG,KAB. PESISIR BARAT,Pesisir Selatan,Pelita Jaya,,,,,,,Mata Air,AB Way Kedaner,,,SEMANGKA,HARU,,,,,,,,01.B.44,,,,204,06.20.10080000209,A_MSSK,01.B.44.055,2009,Beroperasi,Berjalan,Way Kedaner,NON CAT,Way Kedaner,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (104.07666700000004 -5.333610999999962)
204,246478,922f464b-0d69-40b0-bd7e-b733770f6ae6,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI MESUJI SEKAMPUNG,104.933044,-5.5326,,,,,,,LAMPUNG,KAB. PRINGSEWU,Pardasuka,Rantau Tijang,,,,,,,Mata Air ,AB Way Rantau Tijang,,,SEPUTIH-SEKAMPUNG,,,,,,,,,01.A3.45,,,,205,06.20.10080000210,A_MSSK,01.A3.45.000,2006,Beroperasi,Selesai,Way Rantau Tijang ,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (104.93304400000005 -5.532599999999945)
205,246479,50676178-155d-4d12-b322-4581db74d3f5,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI MESUJI SEKAMPUNG,104.630222,-5.265258,,,,,,,LAMPUNG,KAB. TANGGAMUS,Air Naningan,Sidomulyo,,,,,,,Mata Air,AB Way Sidomulyo,,,SEPUTIH-SEKAMPUNG,,,,,,,,,01.A3.45,,,,206,06.20.10080000211,A_MSSK,01.A3.45.000,2009,Beroperasi,Selesai,Way Sidomulyo,CAT TALANG PADANG,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (104.63022200000006 -5.26525799999996)
206,246480,f49fbb52-6e61-4fc8-8482-95ebac86c879,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI MESUJI SEKAMPUNG,104.711389,-5.251944,,,,,,,LAMPUNG,KAB. TANGGAMUS,Air Naningan,Air Kubang,,,,,,,Mata Air,AB Way Sinar Jawa,,,SEPUTIH-SEKAMPUNG,,,,,,,,,01.A3.45,,,,207,06.20.10080000212,A_MSSK,01.A3.45.000,2009,Beroperasi,Selesai,Way Sinar Jawa,CAT TALANG PADANG,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (104.71138900000005 -5.25194399999998)
207,246481,0c75d0b6-c80a-4730-8db8-f30782f762e2,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI MESUJI SEKAMPUNG,104.469268,-5.510183,,,,,,,LAMPUNG,KAB. TANGGAMUS,Semaka,Sedayu,,,,,,,Mata Air ,AB Way Suhung ,,,SEMANGKA,,,,,,,,,01.B.44,,,,208,06.20.10080000213,A_MSSK,01.B.44.000,2016,Beroperasi,Selesai,Air Baku ,NON CAT,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (104.46926800000006 -5.510182999999927)
208,246482,dc6ca246-a153-4cae-ae15-8a28f6e32dbf,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI MESUJI SEKAMPUNG,105.243056,-5.515278,,,,,,,LAMPUNG,KAB. PESAWARAN,Teluk Pandan,Hurun,,,,,,,Mata Air ,AB Way Ceringin Asri,,,SEPUTIH-SEKAMPUNG,,,,,,,,,01.A3.45,,,,209,06.20.10080000214,A_MSSK,01.A3.45.000,2017,Beroperasi,Selesai,Way Caringin Asri,CAT BANDAR LAMPUNG,,0,Gravitasi,,0,,,,0,0,0,,,,,POINT (105.24305600000008 -5.515277999999967)
209,246483,d54272d0-adc1-476d-989c-00d14ff7a166,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI PEMALI JUANA,109.100769,-7.291118,,,,,,,JAWA TENGAH,KAB. BREBES,Paguyangan,Wanatirta,,,,,,,Mata Air,Mata Air,,,JRATUNSELUNA,,,,,,,,,02.A3.16,,,,210,06.20.21130000215,A_PMLI,02.A3.16.000,2010,Beroperasi,Berjalan,MA WANATIRTA,CAT TEGAL-BREBES,JAB WANATIRTA,0,,Sentrifugal,0,,,,0,0,0,,,,,POINT (109.10076900000007 -7.291117999999926)
210,246484,6ebdce8e-03c4-4e3d-8753-09f1cb5fb598,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI PEMALI JUANA,109.127075,-7.26619,,,,,,,JAWA TENGAH,KAB. BREBES,Paguyangan,Pandansari,,,,,,,Mata Air,Mata Air,,,JRATUNSELUNA,,,,,,,,,02.A3.16,,,,211,06.20.21130000216,A_PMLI,02.A3.16.000,2012,Beroperasi,Berjalan,MA PANDANSARI,NON CAT,JAB PANDANSARI,0,,Sentrifugal,0,,,,0,0,0,,,,,POINT (109.12707500000005 -7.266189999999938)
211,246485,96503a43-b6a6-4008-b944-820e068f33ae,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI PEMALI JUANA,109.072745,-7.309188,,,,,,,JAWA TENGAH,KAB. BREBES,Paguyangan,Winduaji,,,,,,,Mata Air,Mata Air,,,JRATUNSELUNA,,,,,,,,,02.A3.16,,,,212,06.20.21130000217,A_PMLI,02.A3.16.000,2012,Beroperasi,Berjalan,MA WINDUAJI,NON CAT,JAB WINDUAJI,0,,Sentrifugal,0,,,,0,0,0,,,,,POINT (109.07274500000005 -7.309187999999949)
212,246486,b64f36d0-ff54-4e2a-8352-76828db68903,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI PEMALI JUANA,109.100709,-7.291112,,,,,,,JAWA TENGAH,KAB. BREBES,Paguyangan,Wanatirta,,,,,,,Mata Air,Mata Air,,,JRATUNSELUNA,,,,,,,,,02.A3.16,,,,213,06.20.21130000218,A_PMLI,02.A3.16.000,2014,Beroperasi,Selesai,JAB WANATIRTA,NON CAT,JAB WANATIRTA,0,Gravitasi,Sentrifugal,0,,,,0,0,0,,,,,POINT (109.10070900000005 -7.291111999999941)
213,246487,adc0d683-900a-4320-b109-e363e529987d,,1696554041000,,1696554041000,BALAI BESAR WILAYAH SUNGAI PEMALI JUANA,109.126791,-7.042071,,,,,,,JAWA TENGAH,KAB. TEGAL,Lebaksiu,Yamansari,,,,,,,Mata Air,Mata Air,,,JRATUNSELUNA,,,,,,,,,02.A3.16,,,,214,06.20.21130000219,A_PMLI,02.A3.16.000,2010,Beroperasi,Selesai,MA SUCI,NON CAT,JAB BREGAS 1,0,,Sentrifugal,0,,,,0,0,0,,,,,POINT (109.12679100000008 -7.042070999999964)
