latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
-0.29999542,111.5,58.0,25200,Asia/Bangkok,+07

time,weathercode (wmo code),temperature_2m_mean (°C),precipitation_sum (mm),rain_sum (mm)
2021-06-06,63,25.0,15.90,15.90
2021-06-07,51,26.0,0.40,0.40
2021-06-08,53,26.7,0.50,0.50
2021-06-09,53,26.2,3.10,3.10
2021-06-10,63,24.3,16.50,16.50
2021-06-11,61,25.0,7.70,7.70
2021-06-12,51,24.8,0.20,0.20
2021-06-13,3,26.6,0.00,0.00
2021-06-14,51,26.5,0.30,0.30
2021-06-15,63,25.3,11.40,11.40
2021-06-16,53,25.7,1.20,1.20
2021-06-17,63,24.2,17.60,17.60
2021-06-18,51,24.8,1.00,1.00
2021-06-19,63,24.8,12.80,12.80
2021-06-20,63,24.4,4.60,4.60
2021-06-21,61,25.3,3.30,3.30
2021-06-22,51,25.7,0.20,0.20
2021-06-23,53,25.7,2.40,2.40
2021-06-24,63,24.3,17.50,17.50
2021-06-25,51,25.4,0.20,0.20
2021-06-26,61,25.9,9.70,9.70
2021-06-27,61,24.9,6.30,6.30
2021-06-28,61,24.9,13.40,13.40
2021-06-29,61,24.3,8.20,8.20
2021-06-30,53,25.2,0.50,0.50
2021-07-01,63,24.6,19.00,19.00
2021-07-02,51,24.7,0.80,0.80
2021-07-03,61,25.7,3.80,3.80
2021-07-04,63,25.0,11.30,11.30
2021-07-05,53,25.4,2.00,2.00
2021-07-06,2,25.7,0.00,0.00
2021-07-07,51,25.1,0.60,0.60
2021-07-08,55,25.0,2.90,2.90
2021-07-09,51,25.4,0.70,0.70
2021-07-10,55,25.9,2.90,2.90
2021-07-11,63,25.4,22.40,22.40
2021-07-12,61,25.0,15.90,15.90
2021-07-13,63,24.7,30.60,30.60
2021-07-14,63,23.2,30.00,30.00
2021-07-15,55,23.6,6.50,6.50
2021-07-16,51,25.3,0.20,0.20
2021-07-17,51,25.9,0.20,0.20
2021-07-18,51,26.4,0.20,0.20
2021-07-19,2,26.6,0.00,0.00
2021-07-20,53,26.1,3.00,3.00
2021-07-21,51,25.5,0.80,0.80
2021-07-22,2,26.3,0.00,0.00
2021-07-23,51,26.7,0.40,0.40
2021-07-24,51,26.9,0.60,0.60
2021-07-25,1,27.0,0.00,0.00
2021-07-26,51,26.7,0.30,0.30
2021-07-27,51,26.8,0.20,0.20
2021-07-28,3,26.5,0.00,0.00
2021-07-29,61,26.4,3.40,3.40
2021-07-30,53,26.4,1.10,1.10
2021-07-31,51,26.8,0.30,0.30
2021-08-01,61,26.7,5.60,5.60
2021-08-02,61,25.1,3.70,3.70
2021-08-03,51,26.6,0.20,0.20
2021-08-04,63,26.9,10.10,10.10
2021-08-05,51,26.0,0.30,0.30
2021-08-06,51,26.9,0.10,0.10
2021-08-07,3,28.0,0.00,0.00
2021-08-08,63,25.8,11.80,11.80
2021-08-09,51,26.8,0.20,0.20
2021-08-10,53,26.7,2.10,2.10
2021-08-11,51,26.8,0.60,0.60
2021-08-12,63,26.1,9.00,9.00
2021-08-13,63,24.9,11.40,11.40
2021-08-14,63,24.9,11.50,11.50
2021-08-15,51,25.6,0.90,0.90
2021-08-16,61,25.2,5.40,5.40
2021-08-17,61,25.0,7.30,7.30
2021-08-18,61,24.6,11.20,11.20
2021-08-19,63,25.1,18.70,18.70
2021-08-20,61,24.8,8.40,8.40
2021-08-21,61,24.6,8.20,8.20
2021-08-22,61,23.5,18.80,18.80
2021-08-23,51,24.7,0.80,0.80
2021-08-24,63,25.3,7.40,7.40
2021-08-25,61,24.6,13.70,13.70
2021-08-26,61,24.4,6.40,6.40
2021-08-27,51,25.0,1.40,1.40
2021-08-28,51,25.3,0.40,0.40
2021-08-29,63,26.1,7.50,7.50
2021-08-30,65,24.1,130.40,130.40
2021-08-31,51,25.1,2.10,2.10
2021-09-01,63,25.4,19.00,19.00
2021-09-02,55,24.0,11.40,11.40
2021-09-03,63,23.5,28.60,28.60
2021-09-04,61,24.5,7.20,7.20
2021-09-05,55,25.4,5.60,5.60
2021-09-06,53,25.7,2.50,2.50
2021-09-07,61,25.2,11.90,11.90
2021-09-08,55,25.6,3.30,3.30
2021-09-09,51,26.1,0.50,0.50
2021-09-10,63,26.2,8.50,8.50
2021-09-11,63,25.3,8.90,8.90
2021-09-12,61,26.1,4.60,4.60
2021-09-13,61,25.8,6.90,6.90
2021-09-14,61,24.7,10.60,10.60
2021-09-15,55,23.2,8.00,8.00
2021-09-16,51,25.4,0.40,0.40
2021-09-17,61,26.7,4.00,4.00
2021-09-18,61,25.6,6.90,6.90
2021-09-19,61,25.3,7.10,7.10
2021-09-20,51,26.4,1.10,1.10
2021-09-21,51,25.2,1.30,1.30
2021-09-22,51,26.5,0.20,0.20
2021-09-23,63,26.8,7.50,7.50
2021-09-24,55,25.3,5.90,5.90
2021-09-25,53,26.2,5.00,5.00
